,Duration (ms),Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Time_Signature
1164,149680,0.535,0.448,2,-9.167,1,0.0279,0.00262,0.0000194,0.115,0.32,101.986,149680,4
1165,193429,0.398,0.717,0,-5.253,1,0.0398,0.07,0,0.085,0.487,117.296,193429,4
1166,137141,0.497,0.638,1,-5.31,1,0.0274,0.0467,0,0.385,0.77,172.01,137142,4
1167,169773,0.424,0.342,7,-9.469,0,0.0339,0.838,0,0.136,0.124,76.235,169773,4
1168,183792,0.339,0.292,3,-11.294,1,0.0348,0.514,0,0.0713,0.0655,131.702,183792,3
1169,156145,0.295,0.637,8,-4.043,1,0.0288,0.0496,0.0236,0.112,0.221,84.551,156146,4
1170,267520,0.379,0.219,5,-11.196,1,0.0307,0.707,0.000691,0.118,0.188,79.786,267520,4
1171,181506,0.898,0.509,5,-7.973,1,0.062,0.391,0,0.0876,0.727,119.869,181507,4
1172,262231,0.576,0.714,6,-5.247,1,0.0595,0.395,0,0.115,0.321,144.981,262231,4
1173,252230,0.548,0.765,6,-4.463,1,0.0525,0.646,0.00378,0.522,0.573,129.933,252231,4
1174,262600,0.403,0.505,5,-7.75,1,0.0463,0.592,0,0.121,0.32,164.902,262600,4
1175,209200,0.719,0.461,8,-8.191,1,0.0454,0.279,0,0.0875,0.548,123.915,209200,4
1176,279693,0.397,0.235,5,-9.774,1,0.0335,0.734,0.00000156,0.161,0.198,105.192,279693,3
1177,155720,0.756,0.609,3,-7.927,1,0.0544,0.217,0.00482,0.0959,0.537,117.024,155720,4
1178,206974,0.609,0.305,4,-14.037,1,0.053,0.653,0,0.103,0.222,113.818,206975,4
1179,135706,0.568,0.199,9,-9.601,1,0.101,0.905,0,0.131,0.329,83.827,135707,5
1180,97960,0.762,0.604,7,-5.296,0,0.11,0.114,0,0.0271,0.847,168.007,97960,4
1181,177666,0.815,0.518,7,-6.594,0,0.0897,0.223,0,0.104,0.877,151.891,177667,4
1182,155721,0.807,0.354,9,-7.554,1,0.0321,0.15,0.713,0.186,0.602,78.964,155722,4
1183,186066,0.759,0.646,1,-7.603,1,0.12,0.231,0,0.161,0.445,111.043,186067,4
1184,146826,0.884,0.539,1,-6.389,0,0.208,0.239,0,0.0805,0.776,85.008,146827,4
1185,139906,0.684,0.856,6,-2.676,1,0.0411,0.342,0.00728,0.109,0.343,117.027,139907,4
1186,127054,0.756,0.394,4,-7.321,0,0.0956,0.945,0.0371,0.12,0.197,70.027,127055,4
1187,125055,0.691,0.813,1,-4.49,1,0.0393,0.201,0.132,0.128,0.537,154.122,125055,4
1188,133560,0.704,0.478,9,-6.562,1,0.047,0.771,0.000516,0.0875,0.42,128.789,133560,4
1189,209970,0.75,0.829,1,-4.942,1,0.0915,0.21,0,0.279,0.87,115.894,209971,4
1190,198370,0.449,0.465,0,-8.964,1,0.0791,0.524,0.00000102,0.303,0.543,89.087,198371,3
1191,198081,0.677,0.696,0,-6.181,1,0.119,0.321,0,0.42,0.464,90.03,198082,4
1192,220487,0.735,0.449,10,-7.507,1,0.347,0.629,0,0.113,0.0397,122.947,220488,4
1193,260776,0.678,0.355,10,-7.757,0,0.0627,0.759,0.0000706,0.114,0.438,119.772,260776,3
1194,205205,0.599,0.463,7,-7.449,1,0.0472,0.162,0.0000664,0.141,0.141,158.053,205205,3
1195,180953,0.428,0.443,2,-8.955,0,0.101,0.525,0.0000176,0.219,0.2,87.934,180954,4
1196,127807,0.523,0.543,5,-8.39,0,0.156,0.65,0,0.257,0.318,116.161,127807,3
1197,192257,0.606,0.513,9,-8.756,1,0.0524,0.102,0,0.156,0.177,79.9,192257,4
1198,73209,0.571,0.37,5,-11.797,1,0.116,0.624,0,0.662,0.918,59.886,73209,4
1199,195405,0.478,0.373,5,-9.505,1,0.0317,0.915,0.00000636,0.128,0.354,120.129,195406,4
1200,209911,0.674,0.468,0,-7.616,1,0.0683,0.182,0.0009,0.0873,0.344,139.69,209912,4
1201,212787,0.705,0.432,4,-9.7,1,0.205,0.381,0.133,0.0841,0.599,168.005,212787,4
1202,189462,0.367,0.142,6,-12.717,0,0.0319,0.913,0.00367,0.107,0.1,69.827,189463,4
1203,181676,0.774,0.513,0,-8.159,1,0.342,0.32,0.000105,0.0866,0.51,102.78,181676,4
1204,186540,0.595,0.267,0,-10.23,1,0.0308,0.836,0,0.158,0.229,105.205,186540,4
1205,199179,0.509,0.514,10,-11.283,1,0.123,0.121,0.00144,0.104,0.476,188.019,199179,4
1206,194303,0.592,0.287,2,-11.496,1,0.0632,0.832,0.000128,0.104,0.238,149.746,194303,3
1207,204133,0.709,0.42,6,-7.643,0,0.166,0.289,0.000196,0.132,0.587,152.161,204133,4
1208,206465,0.532,0.486,6,-9.724,0,0.0472,0.763,0.00000118,0.16,0.446,84.803,206465,4
1209,224281,0.743,0.55,6,-9.087,0,0.0474,0.271,0.101,0.115,0.0998,99.996,224281,4
1210,207585,0.559,0.743,6,-5.418,0,0.167,0.38,0,0.23,0.263,133.897,207586,4
1211,222374,0.656,0.432,6,-9.481,0,0.217,0.443,0,0.132,0.0897,97.022,222374,4
1212,143226,0.726,0.408,11,-6.606,0,0.0614,0.603,0,0.225,0.459,115.918,143227,4
1213,92093,0.646,0.335,3,-9.915,0,0.247,0.626,0.000013,0.107,0.419,167.927,92093,4
1214,98026,0.574,0.123,1,-13.959,1,0.196,0.894,0.00111,0.118,0.117,115.431,98027,3
1215,247100,0.744,0.677,7,-4.819,0,0.108,0.0388,0,0.106,0.57,140.991,247100,4
1216,231497,0.707,0.618,1,-5.825,0,0.19,0.17,0,0.293,0.517,133.876,231498,4
1217,211373,0.796,0.361,1,-8.417,1,0.0888,0.716,0.0000143,0.101,0.315,124.921,211373,4
1218,188906,0.593,0.294,1,-10.072,0,0.0499,0.345,0.0000203,0.287,0.152,113.847,188907,4
1219,147666,0.735,0.459,6,-10.164,0,0.273,0.706,0.00000204,0.101,0.583,74.052,147667,4
1220,252746,0.45,0.352,1,-11.733,0,0.267,0.649,0.0000038,0.249,0.408,102.679,252747,4
1221,160173,0.416,0.298,7,-8.499,1,0.0442,0.635,0.00000216,0.136,0.191,95.386,160173,4
1222,214093,0.612,0.423,5,-8.062,0,0.0508,0.588,0,0.117,0.18,135.841,214093,5
1223,296011,0.816,0.513,1,-8.363,1,0.244,0.0145,0.000102,0.14,0.17,96.981,296011,4
1224,200133,0.414,0.314,1,-12.943,0,0.0548,0.25,0.0000147,0.117,0.09,84.993,200133,4
1225,201347,0.512,0.256,7,-10.424,1,0.0293,0.893,0,0.124,0.214,88.021,201347,4
1226,236333,0.823,0.487,10,-8.416,0,0.347,0.086,0.0000285,0.172,0.172,96.997,236333,4
1227,227560,0.635,0.709,10,-6.195,0,0.0482,0.246,0.0000524,0.124,0.191,80.426,227560,4
1228,255065,0.429,0.4,5,-11.679,0,0.0882,0.629,0.0000325,0.087,0.357,72.487,255066,4
1229,194406,0.662,0.764,11,-5.224,0,0.111,0.046,0,0.0947,0.74,99.971,194406,4
1230,201787,0.61,0.725,8,-5.131,1,0.15,0.367,0,0.154,0.291,146.163,201788,4
1231,177773,0.465,0.446,10,-8.336,0,0.0433,0.102,0,0.321,0.131,121.801,177773,4
1232,180493,0.856,0.632,6,-3.692,0,0.074,0.193,0,0.0688,0.697,112.009,180493,4
1233,225525,0.565,0.771,1,-5.22,1,0.213,0.00464,0,0.0568,0.573,168.385,225526,4
1234,168182,0.653,0.453,7,-5.395,0,0.0351,0.307,0.00101,0.113,0.0405,111.737,168183,4
1235,167810,0.574,0.791,1,-3.752,1,0.11,0.419,0,0.0982,0.612,119.537,167810,4
1236,177139,0.767,0.543,1,-7.881,0,0.103,0.049,0,0.115,0.485,106.029,177140,4
1237,199209,0.606,0.24,3,-7.102,1,0.0369,0.772,0,0.0819,0.526,96.792,199210,4
1238,210901,0.693,0.564,1,-3.857,0,0.0378,0.399,0,0.0409,0.574,185.913,210901,3
1239,169127,0.731,0.484,0,-5.579,1,0.0354,0.73,0.00000301,0.326,0.35,92.043,169128,4
1240,276960,0.741,0.61,6,-7.34,0,0.0511,0.316,0,0.534,0.72,125.99,276960,4
1241,382760,0.347,0.493,8,-11.548,0,0.29,0.455,0.00366,0.127,0.308,82.887,382760,4
1242,256079,0.628,0.566,6,-7.811,1,0.0575,0.269,0.0000367,0.135,0.299,119.859,256080,4
1243,254493,0.539,0.414,1,-9.156,0,0.0601,0.253,0.0000013,0.143,0.123,94.895,254493,4
1244,214893,0.708,0.555,11,-7.275,0,0.0734,0.182,0.00565,0.111,0.316,140.017,214893,4
1245,236160,0.649,0.791,2,-6.013,1,0.193,0.104,0.00000197,0.108,0.811,128.023,236160,4
1246,212866,0.617,0.525,8,-10.426,0,0.12,0.554,0.0000011,0.135,0.377,135.781,212867,4
1247,181860,0.572,0.519,2,-7.092,0,0.212,0.536,0,0.102,0.35,128.331,181860,4
1248,217026,0.586,0.404,9,-11.94,0,0.0494,0.506,0.165,0.0821,0.369,133.901,217027,4
1249,188964,0.746,0.647,7,-6.673,1,0.106,0.0267,0,0.052,0.393,97.989,188964,4
1250,153946,0.644,0.735,8,-5.747,1,0.0391,0.0521,0.144,0.161,0.418,88.98,153947,4
1251,201800,0.559,0.551,5,-7.231,1,0.132,0.141,0,0.11,0.392,143.008,201800,4
1252,319191,0.645,0.729,2,-4.56,1,0.0528,0.0377,0,0.384,0.142,146.01,319192,4
1253,232186,0.698,0.633,8,-4.946,1,0.0597,0.0605,0.000194,0.0926,0.552,96.924,232187,4
1254,278480,0.461,0.651,1,-8.81,0,0.0568,0.418,0.0000126,0.782,0.383,121.07,278480,4
1255,353754,0.458,0.535,5,-4.854,0,0.0281,0.575,0,0.168,0.216,82.826,353755,4
1256,239613,0.434,0.586,9,-7.612,1,0.138,0.753,0.0144,0.146,0.239,78.259,239613,4
1257,208666,0.764,0.705,8,-3.463,1,0.0284,0.259,0.0000892,0.12,0.781,110.97,208667,4
1258,180853,0.358,0.284,7,-8.285,1,0.0285,0.805,0,0.183,0.276,99.796,180853,3
1259,181080,0.698,0.546,0,-7.234,0,0.0559,0.425,0.00314,0.16,0.335,145.044,181080,4
1260,266306,0.683,0.664,5,-4.233,0,0.0332,0.538,0,0.0671,0.866,106.991,266307,4
1261,229413,0.758,0.413,2,-6.239,0,0.0464,0.321,0,0.117,0.599,85.46,229413,3
1262,218072,0.512,0.511,7,-4.412,0,0.324,0.537,0,0.115,0.651,88.816,218073,4
1263,224880,0.5,0.638,6,-4.007,0,0.0756,0.66,0,0.366,0.698,81.145,224880,4
1264,257426,0.529,0.659,7,-5.318,1,0.0629,0.0232,0,0.114,0.36,138.196,257427,4
1265,218248,0.574,0.764,1,-5.286,1,0.0344,0.104,0.00000494,0.107,0.621,105.822,218249,4
1266,223093,0.559,0.56,8,-7.508,0,0.0375,0.264,0,0.112,0.425,79.016,223093,4
1267,205000,0.422,0.377,1,-6.7,0,0.0376,0.315,0,0.107,0.227,128.441,205000,3
1268,250093,0.445,0.34,0,-7.942,0,0.0518,0.698,0,0.138,0.177,116.826,250093,3
1269,251200,0.576,0.515,6,-6.178,1,0.0295,0.0788,0,0.118,0.407,95.406,251200,3
1270,259741,0.773,0.86,7,-4.966,1,0.13,0.0159,0,0.236,0.715,126.967,259742,4
1271,232691,0.714,0.454,0,-8.899,0,0.166,0.618,0,0.0586,0.81,175.537,232691,3
1272,232838,0.784,0.632,10,-6.083,0,0.347,0.156,0,0.605,0.746,124.603,232839,4
1273,60000,0.756,0.358,10,-6.297,0,0.0588,0.829,0.0000162,0.131,0.509,110.093,60000,4
1274,60000,0.941,0.651,0,-8.179,1,0.109,0.215,0.0000121,0.121,0.379,109.908,60000,4
1275,163133,0.934,0.291,1,-11.959,1,0.0991,0.51,0.0264,0.105,0.652,100.06,163133,4
1276,60000,0.702,0.499,4,-6.828,0,0.149,0.692,0.0000033,0.16,0.228,167.079,60000,4
1277,60000,0.893,0.61,4,-5.691,0,0.0488,0.0227,0.00744,0.102,0.778,136.64,60000,4
1278,60000,0.832,0.794,6,-5.023,1,0.0388,0.504,0.00111,0.0901,0.91,139.982,60000,4
1279,239324,0.826,0.365,1,-7.024,1,0.0412,0.849,0.0000038,0.186,0.802,85.244,239324,4
1280,140000,0.673,0.95,11,-5.149,1,0.0488,0.0229,0.0823,0.398,0.563,150.019,140000,4
1281,172252,0.696,0.793,8,-5.733,1,0.097,0.0683,0.00000378,0.18,0.698,120.003,172253,4
1282,172252,0.696,0.793,8,-5.733,1,0.097,0.0683,0.00000378,0.18,0.698,120.003,172253,4
1283,172252,0.696,0.793,8,-5.733,1,0.097,0.0683,0.00000378,0.18,0.698,120.003,172253,4
1284,172252,0.696,0.793,8,-5.733,1,0.097,0.0683,0.00000378,0.18,0.698,120.003,172253,4
1285,153442,0.705,0.663,9,-5.289,0,0.0367,0.18,0.00000674,0.0924,0.38,124.988,140160,4
1286,164818,0.754,0.763,7,-4.627,0,0.0435,0.0301,0.0000223,0.0901,0.464,117.953,164819,4
1287,164818,0.754,0.763,7,-4.627,0,0.0435,0.0301,0.0000223,0.0901,0.464,117.953,164819,4
1288,164818,0.754,0.763,7,-4.627,0,0.0435,0.0301,0.0000223,0.0901,0.464,117.953,164819,4
1289,164818,0.754,0.763,7,-4.627,0,0.0435,0.0301,0.0000223,0.0901,0.464,117.953,164819,4
1290,192786,0.846,0.545,5,-7.826,1,0.0736,0.178,0.00000623,0.0989,0.268,122.029,192787,4
1291,164000,0.798,0.62,8,-7.079,0,0.232,0.414,0.0192,0.112,0.235,120.031,164000,4
1292,140500,0.77,0.787,11,-3.748,0,0.0583,0.198,0,0.262,0.513,119.986,140500,4
1293,147692,0.625,0.951,9,-4.866,0,0.0393,0.0718,0.585,0.164,0.376,130.001,147692,4
1294,188000,0.69,0.933,5,-3.099,0,0.0832,0.0252,0.0000251,0.493,0.523,119.987,188000,4
1295,185365,0.79,0.764,4,-4.685,0,0.0737,0.0836,0.0871,0.132,0.473,123.046,185366,4
1296,195706,0.501,0.519,4,-5.88,0,0.0409,0.109,0,0.454,0.168,133.99,195707,4
1297,195706,0.501,0.519,4,-5.88,0,0.0409,0.109,0,0.454,0.168,133.99,195707,4
1298,195706,0.501,0.519,4,-5.88,0,0.0409,0.109,0,0.454,0.168,133.99,195707,4
1299,195706,0.501,0.519,4,-5.88,0,0.0409,0.109,0,0.454,0.168,133.99,195707,4
1300,220883,0.584,0.54,1,-7.786,0,0.0576,0.0895,0,0.261,0.195,137.972,220883,4
1301,163804,0.661,0.723,5,-6.976,0,0.0566,0.179,0.0000123,0.14,0.316,113.778,163805,4
1302,304228,0.675,0.868,1,-6.36,1,0.0392,0.00107,0.715,0.374,0.0376,128.007,304229,4
1303,230761,0.414,0.486,6,-6.431,0,0.0311,0.0129,0,0.111,0.368,128.038,230762,4
1304,176117,0.595,0.914,1,-5.351,1,0.0363,0.00137,0.445,0.0714,0.0381,128.019,176118,4
1305,216419,0.506,0.693,0,-7.265,0,0.0412,0.584,0.0000958,0.0891,0.221,139.912,216420,4
1306,163000,0.648,0.753,1,-5.539,1,0.0527,0.0287,0,0.0651,0.454,125.073,163000,4
1307,160714,0.534,0.696,9,-5.211,0,0.0694,0.316,0,0.248,0.251,168.149,160714,4
1308,221904,0.611,0.644,6,-7.607,0,0.0553,0.124,0,0.124,0.13,105.969,221904,4
1309,212106,0.468,0.627,6,-5.085,1,0.0476,0.0281,0.00000797,0.11,0.159,179.642,212107,4
1310,179052,0.673,0.659,3,-4.493,0,0.0439,0.539,0,0.129,0.628,88.011,179053,4
1311,179052,0.673,0.659,3,-4.493,0,0.0439,0.539,0,0.129,0.628,88.011,179053,4
1312,179052,0.673,0.659,3,-4.493,0,0.0439,0.539,0,0.129,0.628,88.011,179053,4
1313,179052,0.673,0.659,3,-4.493,0,0.0439,0.539,0,0.129,0.628,88.011,179053,4
1314,151702,0.509,0.691,9,-5.199,0,0.0446,0.0304,0,0.151,0.376,129.827,151703,4
1315,123624,0.764,0.702,1,-5.738,1,0.0471,0.0621,0,0.08,0.378,125,137603,4
1316,181000,0.752,0.774,8,-4.379,1,0.0532,0.142,0.0000083,0.0993,0.625,113.935,181000,4
1317,193959,0.522,0.697,1,-5.288,0,0.103,0.0291,0,0.319,0.235,169.775,193959,4
1318,193959,0.522,0.697,1,-5.288,0,0.103,0.0291,0,0.319,0.235,169.775,193959,4
1319,193959,0.522,0.697,1,-5.288,0,0.103,0.0291,0,0.319,0.235,169.775,193959,4
1320,193959,0.522,0.697,1,-5.288,0,0.103,0.0291,0,0.319,0.235,169.775,193959,4
1321,193776,0.531,0.53,5,-5.267,0,0.0405,0.133,0,0.0927,0.329,108.864,193776,5
1322,160426,0.673,0.914,10,-3.962,1,0.0496,0.229,0.000478,0.186,0.183,97.021,160427,4
1323,193787,0.654,0.711,1,-7.437,0,0.0383,0.0214,0.00191,0.0903,0.198,127.957,193788,4
1324,211680,0.43,0.606,4,-5.115,0,0.0431,0.131,0,0.173,0.123,169.988,211680,4
1325,169160,0.882,0.965,4,-0.818,1,0.13,0.0136,0.388,0.206,0.759,128.129,169160,4
1326,153303,0.54,0.892,11,-4.985,1,0.11,0.233,0.0000935,0.195,0.152,106.594,153304,3
1327,178309,0.398,0.956,2,-4.429,1,0.329,0.00935,0.0038,0.142,0.269,106.581,178310,4
1328,208634,0.764,0.943,8,-4.047,1,0.0711,0.00784,0.104,0.0699,0.207,129.961,208635,4
1329,158554,0.64,0.94,5,-2.976,0,0.0795,0.00528,0.000484,0.357,0.243,127.995,158555,4
1330,159483,0.61,0.946,1,-4.69,1,0.149,0.0226,0.377,0.196,0.319,155.064,159484,3
1331,135428,0.591,0.921,11,-5.572,0,0.0656,0.00261,0.00512,0.946,0.436,140.063,135429,4
1332,122200,0.699,0.982,6,-3.515,0,0.0764,0.00131,0.066,0.0733,0.0742,145.04,121345,4
1333,180154,0.689,0.77,6,-5.646,1,0.0484,0.0409,0.184,0.113,0.162,140.076,180155,4
1334,136727,0.571,0.85,4,-2.603,1,0.0947,0.0302,0.00000158,0.129,0.28,165.047,136727,4
1335,173658,0.815,0.71,6,-6.353,0,0.0469,0.129,0.528,0.113,0.572,122.967,173659,4
1336,207145,0.639,0.931,11,-1.73,1,0.0708,0.46,0,0.0942,0.471,126.084,207146,4
1337,170000,0.617,0.883,1,-6.312,1,0.037,0.00108,0.0177,0.337,0.102,140.012,170000,4
1338,152813,0.766,0.856,2,-3.886,0,0.0651,0.0288,0.00215,0.0703,0.443,128.105,152813,4
1339,228620,0.631,0.379,5,-12.662,0,0.0451,0.888,0.918,0.0947,0.156,113.79,252988,4
1340,169910,0.791,0.738,0,-5.197,1,0.0732,0.406,0.00826,0.159,0.666,123.927,169911,4
1341,160869,0.602,0.831,0,-5.462,1,0.136,0.0288,0,0.477,0.401,138.09,160870,4
1342,173159,0.748,0.896,1,-4.396,1,0.125,0.314,0.0000726,0.36,0.559,125.021,173160,4
1343,210967,0.438,0.533,8,-9.128,1,0.0414,0.514,0.204,0.156,0.215,124.217,209048,4
1344,169503,0.645,0.889,5,-4.333,1,0.0394,0.06,0.000241,0.305,0.175,123.057,169504,4
1345,149066,0.762,0.632,6,-8.312,0,0.085,0.51,0.000205,0.18,0.282,121.031,149067,4
1346,138013,0.763,0.608,5,-8.1,0,0.035,0.262,0.000025,0.12,0.393,121.02,138013,4
1347,159480,0.714,0.697,1,-7.887,0,0.032,0.0197,0.000002,0.0697,0.602,122.145,159480,4
1348,173888,0.738,0.768,4,-8.899,0,0.0915,0.307,0.0000135,0.198,0.424,124.007,176613,4
1349,154386,0.636,0.711,7,-8.283,1,0.106,0.4,0,0.0834,0.395,131.937,154387,4
1350,156546,0.665,0.517,0,-8.289,1,0.0319,0.194,0,0.136,0.44,115.93,156547,4
1351,161093,0.693,0.738,5,-7.642,0,0.0296,0.0767,0.0000166,0.146,0.657,123.006,161093,4
1352,153391,0.765,0.762,11,-5.069,0,0.123,0.42,0.0000858,0.104,0.444,114.975,153391,4
1353,194831,0.539,0.884,2,-2.526,1,0.0506,0.0205,0.0000145,0.126,0.111,174.042,194831,4
1354,177813,0.604,0.692,11,-7.658,1,0.0569,0.394,0.0000273,0.182,0.59,123.982,177813,4
1355,227073,0.506,0.805,1,-4.119,1,0.0469,0.00711,0.00193,0.0856,0.383,126.008,227074,4
1356,183725,0.595,0.784,1,-4.878,1,0.102,0.216,0,0.0608,0.479,124.111,183726,4
1357,191293,0.674,0.915,6,-3.999,0,0.0411,0.0282,0.00337,0.273,0.78,126.038,191293,4
1358,203133,0.708,0.945,5,-3.247,0,0.234,0.00104,0.0803,0.227,0.545,127.96,203133,4
1359,190093,0.596,0.88,5,-2.697,1,0.0396,0.0391,0,0.0757,0.562,124.048,190093,4
1360,190093,0.596,0.88,5,-2.697,1,0.0396,0.0391,0,0.0757,0.562,124.048,190093,4
1361,190093,0.596,0.88,5,-2.697,1,0.0396,0.0391,0,0.0757,0.562,124.048,190093,4
1362,190093,0.596,0.88,5,-2.697,1,0.0396,0.0391,0,0.0757,0.562,124.048,190093,4
1363,205792,0.659,0.804,0,-5.735,1,0.0381,0.00463,0,0.178,0.506,120.041,205793,4
1364,140011,0.8,0.66,0,-4.903,1,0.158,0.158,0.02,0.14,0.634,117.923,140012,4
1365,264000,0.36,0.857,2,-3.564,1,0.0715,0.0729,0,0.067,0.225,74.978,264000,4
1366,205026,0.485,0.91,9,-2.096,1,0.0977,0.113,0,0.138,0.649,124.18,205027,4
1367,186804,0.547,0.795,8,-3.721,1,0.0489,0.145,0,0.111,0.723,118.115,186805,4
1368,171747,0.662,0.848,0,-4.338,0,0.0346,0.0932,0.00000762,0.241,0.773,123.041,171778,4
1369,218358,0.676,0.786,1,-4.529,1,0.0478,0.197,0,0.0943,0.483,125.983,218359,4
1370,167142,0.63,0.91,10,-2.681,0,0.058,0.0231,0.00000191,0.125,0.525,123.017,167142,4
1371,229813,0.68,0.942,9,-4.208,1,0.0631,0.175,0.0013,0.117,0.647,123.976,229813,4
1372,202213,0.68,0.85,10,-2.785,1,0.0661,0.207,0.00000198,0.339,0.71,124.942,202213,4
1373,171954,0.636,0.936,7,-2.65,0,0.0729,0.177,0,0.0879,0.415,124.034,171955,4
1374,203386,0.698,0.869,6,-3.294,1,0.0467,0.0223,0,0.121,0.715,125.007,203387,4
1375,175435,0.733,0.886,2,-1.856,0,0.0426,0.0481,0.00000181,0.191,0.696,126.031,175435,4
1376,218480,0.734,0.921,6,-1.936,0,0.0865,0.0332,0,0.197,0.65,120.057,218480,4
1377,186594,0.927,0.573,8,-5.804,1,0.0491,0.0339,0.000179,0.1,0.767,114.994,186595,4
1378,164693,0.689,0.788,8,-4.978,1,0.084,0.07,0,0.246,0.656,122.968,164693,4
1379,149545,0.716,0.963,0,-3.097,0,0.0931,0.0344,0,0.292,0.707,124.97,149546,4
1380,198995,0.647,0.726,3,-4.389,0,0.0552,0.157,0,0.0844,0.769,114.998,198996,4
1381,242827,0.535,0.8,2,-4.569,0,0.0342,0.0183,0,0.421,0.175,113.023,242828,4
1382,191120,0.475,0.846,10,-3.344,1,0.283,0.275,0,0.0824,0.451,96.036,191120,4
1383,166632,0.464,0.76,3,-6.187,0,0.0508,0.102,0,0.146,0.488,95.953,166632,4
1384,180160,0.853,0.571,1,-5.845,1,0.0543,0.133,0,0.0564,0.958,117.991,180160,4
1385,149226,0.664,0.733,7,-5.408,1,0.0582,0.249,0,0.309,0.403,110.11,149227,4
1386,215826,0.649,0.743,11,-6.042,0,0.0679,0.0342,0,0.0855,0.344,106.915,215827,4
1387,202906,0.579,0.738,3,-5.711,1,0.0541,0.0826,0.00000156,0.232,0.431,124.022,202907,4
1388,175238,0.561,0.965,7,-3.673,0,0.0343,0.00383,0.00000707,0.371,0.304,128.04,175238,4
1389,144648,0.602,0.841,7,-5.553,1,0.0357,0.00888,0.00029,0.0623,0.563,130.052,144500,4
1390,164205,0.642,0.772,10,-6.61,1,0.0848,0.0476,0,0.0646,0.589,153.995,164205,4
1391,160529,0.454,0.931,11,-4.083,1,0.0321,0.238,0.000623,0.289,0.462,137.945,160530,4
1392,251466,0.756,0.674,0,-6.518,0,0.0959,0.0184,0,0.158,0.389,111.995,251467,4
1393,149163,0.566,0.689,11,-5.326,0,0.119,0.0914,0,0.0991,0.337,140.163,149163,4
1394,142756,0.693,0.73,0,-5.06,0,0.0356,0.161,0.0000412,0.109,0.693,120.018,142756,4
1395,198946,0.703,0.66,10,-5.119,0,0.123,0.137,0,0.192,0.79,95.033,198947,4
1396,195519,0.63,0.694,11,-6.257,0,0.0253,0.00281,0,0.0719,0.216,97.005,195519,4
1397,140017,0.602,0.91,7,-3.404,1,0.0308,0.00126,0.000174,0.12,0.228,127.944,140018,4
1398,218293,0.67,0.743,10,-4.993,1,0.0393,0.237,0,0.465,0.571,125.944,218293,4
1399,186986,0.697,0.683,1,-2.881,0,0.117,0.0372,0,0.137,0.603,96.133,186987,4
1400,202620,0.626,0.88,9,-2.384,0,0.0504,0.205,0,0.128,0.534,95.079,202621,4
1401,149653,0.621,0.66,11,-6.208,0,0.0366,0.00526,0,0.072,0.407,119.937,149653,4
1402,162666,0.506,0.666,9,-4.999,1,0.372,0.014,0,0.0271,0.69,81.749,162667,4
1403,198973,0.809,0.547,9,-7.305,1,0.0614,0.452,0,0.054,0.718,94.992,198973,4
1404,199773,0.694,0.853,7,-3.986,1,0.0934,0.136,0,0.322,0.501,106.098,199773,4
1405,205593,0.756,0.589,0,-5.093,1,0.232,0.0812,0,0.176,0.811,146.928,205593,4
1406,161386,0.626,0.864,8,-3.12,1,0.0378,0.0682,0,0.087,0.555,123.833,161387,4
1407,168387,0.606,0.537,5,-8.631,0,0.0465,0.113,0,0.146,0.557,123.956,168387,4
1408,169756,0.601,0.713,4,-3.758,0,0.0449,0.0282,0,0.158,0.464,122.872,169756,4
1409,164914,0.504,0.976,0,-0.653,1,0.0946,0.00488,0.0000964,0.139,0.368,175.048,164571,4
1410,148960,0.695,0.781,7,-5.578,0,0.0452,0.0185,0.0000312,0.295,0.456,124.04,148960,4
1411,189087,0.604,0.95,0,-3.524,0,0.0484,0.0179,0.00000466,0.465,0.428,126.994,189087,4
1412,165440,0.609,0.885,0,-5.469,1,0.0642,0.00521,0.0000115,0.336,0.76,124.959,165441,4
1413,225172,0.516,0.915,7,-2.498,1,0.0562,0.0228,0.000789,0.125,0.0398,174.032,225172,4
1414,178520,0.626,0.382,3,-8.628,1,0.0383,0.796,0,0.188,0.508,118.743,178520,4
1415,117809,0.652,0.879,0,-6.405,1,0.0784,0.00284,0.0896,0.0918,0.789,173.925,117810,4
1416,169866,0.659,0.911,4,-2.28,1,0.0786,0.154,0.000304,0.191,0.576,91.999,169866,4
1417,176479,0.736,0.754,4,-5.457,1,0.0443,0.033,0.000599,0.0731,0.648,128.046,176480,4
1418,168053,0.788,0.945,9,-5.091,1,0.0599,0.223,0.00000297,0.115,0.466,128.036,168053,4
1419,136614,0.764,0.672,7,-5.947,0,0.0293,0.072,0.00000332,0.0806,0.789,129.049,136614,4
1420,203907,0.676,0.926,0,-2.244,0,0.0425,0.0305,0.000658,0.0771,0.818,124.019,203908,4
1421,193270,0.836,0.684,11,-5.818,1,0.241,0.122,0,0.0854,0.514,151.007,193271,4
1422,189200,0.745,0.728,7,-4.686,1,0.034,0.0183,0.0000015,0.14,0.625,124.016,189200,4
1423,138800,0.765,0.675,1,-5.687,1,0.0402,0.0585,0.00000151,0.0703,0.886,100.939,138800,4
1424,187457,0.735,0.74,0,-3.837,0,0.0519,0.0967,0,0.101,0.541,141.95,187458,4
1425,147432,0.657,0.914,0,-4.513,0,0.0523,0.0526,0.00000632,0.109,0.502,139.989,147433,4
